docnumber;period;title;genre;author;title2;year;variety;left;kwic;right;pos_base;lemma_base;construction;cent;form_base
doc#497;1841-1947;5_PERS_GUERRAZZI_LO ASSEDIO DI ROMA;PERSONALI;Francesco Domenico Guerrazzi;L'assedio di Roma;1863-65;;frontiera , che oggi la Francia non vigila o custodisce appena . Non è vero niente , che vicinanza sia;mezza parentela;", o vero nel senso , che parentela non importa amicizia ; al contrario gli odii riardono più intensi quanto";noun;parentela;mezzo;1800;parentela
doc#497;1841-1947;5_PERS_GUERRAZZI_LO ASSEDIO DI ROMA;PERSONALI;Francesco Domenico Guerrazzi;L'assedio di Roma;1863-65;;a sè medesima , chi crebbe fu Giulia Modena popolesca . Quando ci fu mestieri panni pei feriti si rinvenne;mezzo spedito;"a procurarli oltre il bisogno ; si tolsero carrette , e ad esse dietro parecchi uomini dabbene aggiravansi per la";adj;spedito;mezzo;1800;spedito
doc#497;1841-1947;5_PERS_GUERRAZZI_LO ASSEDIO DI ROMA;PERSONALI;Francesco Domenico Guerrazzi;L'assedio di Roma;1863-65;;! Un dì altari inalzaronsi ai trucidatori dei tiranni , e si ebbero il pregio di eroi , e di;semidei;"; andarono lungamente celebrati nei peana argivi Pelopida , Timoleone , Trasibulo , Armodio e Aristogitone e simili : oggi";noun;dio;semi-;1800;dei
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;Curro de furia , spalanco la porta , E ttrovo lei che sse vieniva meno Sopr ' a la cammeriera;mezza morta;. Credi che ffussi uno scorpione ? Eh ggiusto ! Era un pizzo d ' un osso–de–bbaleno , Che jj;adj;morto;mezzo;1800;morta
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;, Vedi si cch ' idea matta sconzagrata , De nun annallo a ffrabbicallo intiero , Ma co una parte;mezza sotterrata;! E nun t ' hai da ficcà nner cucuzzolo Ch ' io te viènghi cqui a ddì ' na;adj;sotterrato;mezzo;1800;sotterrata
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;' era da ottené pe ggnisun patto De potemme sposà cco mmi ' cuggnata . Io sc ' ero diventato;mezzo matto;, Perché , ddico , ch ' edè sta bbaggianata C ' una sorella l ' ho d ' avé;adj;matto;mezzo;1800;matto
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;vecchio e tte lo mette sotto . Le ròte je passonno s ' una zampa Ché ffu pportato a ccasa;mezzo morto;, E ddisce ch ' è un miracolo si ccampa . De tutto è stato fatto er zu ' rapporto;adj;morto;mezzo;1800;morto
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;4 ottobre 1831 . 172 L ' ARCO DE CAMPOVACCINO , CUELLO IN QUA Cuello che tte viè in faccia;mezzo nero;Cuanno se ' appiede de la cordonata , È ll ' arco lui de Sittimio s ' è vvero ,;adj;nero;mezzo;1800;nero
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;principià la cura de l ' asceto . Le prime vorte ne pijjava un deto , Po ' un gotto;mezzo pieno;e mmezzo vòto , E ffinarmente , come vò er zegreto , Ne bbeveva oggni ggiorno un terramoto . Beve;adj;pieno;mezzo;1800;pieno
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;a sto coso sc ' è ariposto un dente , Ma ppotete dì ppuro un dente raro , Che ppare;mezza pietra;de staggnaro , E aveva a ttempi sui trentun parente . San Cristofeno mio co sta famijja Sce fasceva una;noun;pietra;mezzo;1800;pietra
doc#505;1841-1947;5_POES_BELLI_SONETTI;POESIA;Giuseppe Gioacchino Belli;Sonetti;1864-65;;"cuajjottare : Cuello è un crastato con vosce de crapa : Cuello nun è ccommare né ccompare ; Ma un";mezzo maschio;", un musico der Papa . Eppuro è pprete ; e cco cquer zu ' voscino Pò ddì mmessa ,";noun;maschio;mezzo;1800;maschio
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;il quale assicura ai lavoratori una parte almeno del frutto dei propri sforzi . Al contrario i popoli barbari e;semibarbari;, o ricaduti in una parziale barbarie , abituati a vivere in parte di guerra e di ladroneccio , fuori;adj;barbaro;semi-;1900;barbari
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;di quella aristocratica . Aggiungeremo ora che , quando un popolo è retto lungamente da un ' aristocrazia chiusa o;semichiusa;, è quasi inevitabile che in essa nasca e si accentui uno spirito di corpo o di casta per il;adj;chiuso;semi-;1900;chiusa
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;primitivi , e perciÃ² nelle piccole orde dei selvaggi o;semi-selvaggi;, che bisogna rintracciare i germi dai quali poi si;adj;selvaggio;semi-;1900;selvaggi
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;pacifici lavoratori senza regola nÃ¨ legge . In una societÃ ;semi-organizzata;, l ' insieme di queste bande costituirÃ  la classe;adj;organizzato;semi-;1900;organizzata
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;. PoichÃ¨ la tribÃ¹ , sia essa ancora nomade o;semi-nomade;, o abbia giÃ  stabile dimora , avrÃ  sempre un;adj;#VALUE!;semi-;1900;nomade
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;, non si differenziasse molto dal tipo di organizzazione politica;semi-primitivo;, che troviamo in tutte le popolazioni che hanno salito;adj;#VALUE!;semi-;1900;primitivo
doc#564;1841-1947;5_SCIENT_MOSCA_ELEMENTI DI SCIENZA POLITICA;SCIENTIFICI;Gaetano Mosca;Elementi di scienza politica;1896-1923;;completamente e definitivamente fallito . Ma , siccome nell ' Europa centrale ed occidentale non dovea eternarsi quello stato di;semibarbarie;che fu la caratteristica dell ' epoca più oscura del Medio Evo , siccome in essa la civiltà dovea risorgere;noun;barbarie;semi-;1900;barbarie
doc#516;1841-1947;5_POES_D'ANNUNZIO_LAUDI;POESIA;Gabriele D'annunzio;Laudi;1903-35;;timoni dei carri , atto agli aratri , agli strumenti venerandi delle opere tranquille , voi presso il fuoco avito;seminudi;"artieri delle antiche fogge ; e voi negli arsenali ove dà lampi e tuoni il maglio atroce su le piastre";adj;nudo;semi-;1900;nudi
doc#516;1841-1947;5_POES_D'ANNUNZIO_LAUDI;POESIA;Gabriele D'annunzio;Laudi;1903-35;;quel dorso di belva , scarnito quell ' avida branca , sepolto nell ' orbita cava quell ' occhio ancor;semivivo;senza cigli ingombro di sanie e lacrimoso di sangue , i millennii d ' onta e di lutto oppressero il;adj;vivo;semi-;1900;vivo
doc#516;1841-1947;5_POES_D'ANNUNZIO_LAUDI;POESIA;Gabriele D'annunzio;Laudi;1903-35;;"nuvola per sua coltre e la caligine per sue fasce ; e taluno è covato dalla nuvola corusca , qual";semidio;"che si rigeneri o si trasfiguri ; 30 . ed altri , che il nimbo irrespirabile avvolse , sta con";noun;dio;semi-;1900;dio
doc#31;XIII cent.-1375;1_POES_CECCO ANGIOLIERI_RIME;POESIA;Cecco Angiolieri;Rime;XIII;toscano;sonetto , e vanne a Cecco , a quel che giù dimora a la Badia : digli che Fortarrigo è;mezzo secco;", che non si dia nulla maninconia ; ma di tal cibo imbecchi lo suo becco ch ' e '";adj;secco;mezzo;1200;secco
doc#93;XIII cent.-1375;1_TEATRO_JACOPONE DA TODI_LAUDI;TEATRO;Jacopone Da Todi;Laudi;XIII;umbro;"se tu nol fai , non é chi n ' aggia cura ; da tutta gente sì é desperato e";semivivo;"sta en gran frantura.[Pg 98 ] - Uno bagno molto prezioso aggio ordenato , al mio parire ; che non";adj;vivo;semi-;1200;vivo
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;. e scarnala e assottigliala in verso la punta . 14 . Spugna . E con la detta spugna ,;mezza premuta;"della detta tempera , va ' ugualmente sopra tutto il lavoro . 72 . – Abbi una spugna gentile ;";adj;premuto;mezzo;1300;premuta
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;nostro colorire in fresco e in muro . 71 . – in secco . E con la detta spugna ,;mezza premuta;della detta tempera va ' ugualmente sopra tutto il lavoro che hai a colorire in secco . 72 . Colorito;adj;premuto;mezzo;1300;premuta
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;", e mettilo in due scodelle d ' acqua chiara rimescolata bene insieme ; e con la detta spugna ,";mezza premuta;, della detta tempera va ' ugualmente sopra tutto il lavoro , che hai a colorire in secco , e;adj;premuto;mezzo;1300;premuta
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;da ' distesamente per lo campo della tua carta , menando la mano leggiermente , e ' l pennello squasi;mezzo asciutto;", ora per uno verso ora per l ' altro ; e così ne da ' tre o quattro volte";adj;asciutto;mezzo;1300;asciutto
doc#200;1376-1532;2_PROSA_SERCAMBI_NOVELLE;PROSA;Giovanni Sercambi;Novelle;XIV;toscano;canto , e così s ' oservò . E da quel tempo innanti lo re Astulfo fu per vertudi riputato;mezzo beato;. Ex.∞ LXI . LXII Giunti in Arpi la brigata colla dilettevole novella de ' re Astulfo , con allegrezza;adj;beato;mezzo;1300;beato
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;"però che tu non intenda bene i tuoi tratti fatti . 122 . Mezza chiara , "" Tinta di colore";mezzo chiaro;". "" E poi gentilmente disegna , e vieni conducendo le tue chiare , mezze chiare , e scure a";adj;chiaro;mezzo;1300;chiaro
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;metti in su questi vasellini di questa tempera , temperatamente , non troppa nè poca , come sarebbe un vino;mezzo innacquato;". 72 . Temperato . "" Detto della luce . "" Ma fa ' che quando disegni , abbi la";adj;innacquato;mezzo;1300;innacquato
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;metti in su questi vasellini di questa tempera , temperatamente , non troppa nè poca , come sarebbe un vino;mezzo innacquato;. E poi lavora i tuoi colori o bianco , o verde , o rosso , sì come ti dimostrai;adj;innacquato;mezzo;1300;innacquato
doc#4;XIII cent.-1375;1_ESP_BARTOLOMEO DA SAN CONCORDIO_AMMAESTRAMENTI DEGLI ANTICHI;ESPOSITIVI;Bartolomeno da San Concordio;Ammaestramenti degli antichi;XIV;toscano;. Gregorio ivi medesimo . Disse Cristo , che per lo studio del Sammaritano , queg li ch ' era;mezzo morto;", fu menato all ' albergo , e alle sue ferite fu posto vino , e olio ; acciocchè per";adj;morto;mezzo;1300;morto
doc#86;XIII cent.-1375;1_PROSA_PAOLO DA CERTALDO_LIBRO DEI BUONI COSTUMI;PROSA;Paolo da Certaldo;Libro dei buoni costumi;XIV;toscano;""" ; e simile fa i fatti tuoi bene e non guastare gli altrui . [73.] "" Peccato celato è";mezzo perdonato;""" , però che tu non dei dare agli altri malo assempro : - e però non peccare . [74.]";adj;perdonato;mezzo;1300;perdonato
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;che sia , e si mescola con gli altri colori senza danno . Non ha molto corpo , ed è;mezzo trasparente;. Il migliore viene dal Montebaldo presso Verona . Fu molto usato dai vecchi maestri , particolarmente per colorire corpi;adj;trasparento;mezzo;1300;trasparente
doc#54;XIII cent.-1375;1_POES_PETRARCA_RIME DISPERSE;POESIA;Francesco Petrarca;Rime disperse;XIV;toscano;dal sonno a pena , parte Ch ' io parlo , mi difendo , a pena scrivo Addormentato mezzo e;mezzo vivo;. 208 Vergin , che suoli intendere et udire E dar rimedio ai miseri mortali , Soccorso e medicina a;adj;vivo;mezzo;1300;vivo
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;""" Tinta di colore mezzo chiaro . "" E poi gentilmente disegna , e vieni conducendo le tue chiare ,";mezze chiare;, e scure a poco a poco . 13 . Mezzano agg . a colore . Togli poi il mezzan;adj;chiaro;mezzo;1300;chiare
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;gialatina o bacini . 109 . Condurre . E poi gentilmente disegna , e vieni conducendo le tue chiare ,;mezze chiare;e scure a poco a poco . 13 . Confezione . Asciutto e risecco la tua confezione , togli gentilmente;adj;chiaro;mezzo;1300;chiare
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;vesciche nè gallozze . 184 . Gentilmente . E poi gentilmente disegna , e vieni conducendo le tue chiare ,;mezze chiare;e scure a poco a poco . 13 . Gesso da sartori . Togli gesso da sartori , e fanne;adj;chiaro;mezzo;1300;chiare
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;"pur con penna che sia temperata sottile ; e poi gentilmente disegna , e vieni conducendo le tue chiare ,";mezze chiare;, e scure , a poco a poco , colla penna più volte ritornandovi . E se vuoi rimangano i;adj;chiaro;mezzo;1300;chiare
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;". "" Tinta o colore oscuro . "" E poi gentilmente disegna , e vieni conducendo le tue chiare ,";mezze chiare;, e scure a poco a poco . 13 . Scuretto . Rispondeva non tanto chiaro , quanto è giallorino;adj;chiaro;mezzo;1300;chiare
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;pur con penna che sia temperata sottile , e poi gentilmente disegna , e vieni conducendo le tue chiare ,;mezze chiare;, e scure a poco a poco . 13 . Chiara d ' uovo . E per lo simile puoi;adj;chiare;mezzo;1300;chiare
doc#86;XIII cent.-1375;1_PROSA_PAOLO DA CERTALDO_LIBRO DEI BUONI COSTUMI;PROSA;Paolo da Certaldo;Libro dei buoni costumi;XIV;toscano;"[ e nol ] negare , ché negandolo doppiamente falli ; e confessandolo per fallo , t ' è una";mezza scusa;, però che conosci te avere fallato , e altra volta te ne dei per ragione guardare più che se;noun;scusa;mezzo;1300;scusa
doc#202;1376-1532;2_SCIENT_CENNINI_TRATTATO DELL'ARTE;SCIENTIFICI;Cennino Cennini;Trattato dell'arte;XIV;toscano;""" Tinta di colore mezzo chiaro . "" E poi gentilmente disegna , e vieni conducendo le tue chiare ,";mezze chiare;, e scure a poco a poco . 13 . Mezzano agg . a colore . Togli poi il mezzan;adj;chiaro;mezzo;1300;chiare
doc#86;XIII cent.-1375;1_PROSA_PAOLO DA CERTALDO_LIBRO DEI BUONI COSTUMI;PROSA;Paolo da Certaldo;Libro dei buoni costumi;XIV;toscano;"te , però che non sarebbe il tuo libero servigio ; ché dice il proverbio che "" servigio pregato è";mezzo comperato;""" . Ancora ti guarda molto di non essere ingrato verso il tuo Criatore de ' benifici che da Lui";adj;comperato;mezzo;1300;comperato
doc#372;1692-1840;4_POES_BERCHET_BALLATE E ROMANZE;POESIA;Giovanni Berchet;Ballate e romanze;XIX;;sguajatamente male . Alcuni anni fa avrei dovuto prevedere e combattere più di proposito un ' altr ' accusa già;mezzo accennata;qui sopra . Ma sarebbe adesso fin anche soperchieria il menar colpi contro di una moribonda , voglio dire la;adj;accennato;mezzo;1800;accennata
doc#373;1692-1840;4_POES_BERCHET_POESIE POLITICHE E ROMANZE;POESIA;Giovanni Berchet;Poesie politiche e romanze;XIX;;sguaiatamente male . Alcuni anni fa avrei dovuto prevedere e combattere più di proposito un ' altr ' accusa già;mezzo accennata;qui sopra . Ma sarebbe adesso fin anche soperchieria il menar colpi contro di una moribonda : voglio dire la;adj;accennato;mezzo;1800;accennata
doc#377;1692-1840;4_POES_FOSCOLO_POESIE MINORI;POESIA;Ugo Foscolo;Poesie minori (versi giovanili e altre poesie);XIX;;"E il cuore de ' Profossi . Prof . Al ladro : — Or alto Galantuomo ; la borsa è";mezza mia;"Perchè è del mio padrone , e d ) Ascolti ; E va deposta Al tribunale ; e tu chiuso";poss;mio;mezzo;1800;mia
doc#188;1376-1532;2_PROSA_DA BARBERINO_REALI DI FRANCIA;PROSA;Andrea da Barberino;I reali di Francia;XV;toscano;Melano a uno miglio , e lasciarono Pavia a mano sinistra , e non vi andorono , perché allora era;mezza abbandonata;"; e udirono sonare a Melano una campana . Disse Sansone : "" Noi saremo assaliti , e quello ène";adj;abbandonato;mezzo;1400;abbandonata
doc#123;1376-1532;2_PERS_GUICCIARDINI_DIARIO DEL VIAGGIO IN SPAGNA;PERSONALI;Francesco Guicciardini;Diario del viaggio in Spagna;XV;toscano;é vòto , e da uno alloggiamento buono a uno altro sono otto , dieci leghe che sono una giornata;mezza buona;. Venimo a dì 19 da Monte Albano a desinare a Santa Eufemia , discosto due leghe , e di;adj;buono;mezzo;1400;buona
doc#188;1376-1532;2_PROSA_DA BARBERINO_REALI DI FRANCIA;PROSA;Andrea da Barberino;I reali di Francia;XV;toscano;prestamente trovò del pane e uno barlotto di vino , e tolsono la carne ch ' era arrostita al fuoco;mezza cotta;", e mangiò Fioravante e la damigella a loro piacere . E mangiando , la damigella disse : "" Cavaliere";adj;cotto;mezzo;1400;cotta
doc#222;1376-1532;2_TEATRO_BERNARDINO DA SIENA_PREDICHE VOLGARI;TEATRO;Bernardino da Siena;Prediche volgari;XV;toscano;", e che tu la ponga a fuoco , e schiumala bene ; e poi ti veste , e sarà";mezza cotta;prima che tu venga , e poi a riscaldarla . Quando tu n ' andarai , sarà fornita di quociare;adj;cotto;mezzo;1400;cotta
doc#126;1376-1532;2_PERS_MACINGHI STROZZI_LETTERE AI FIGLI ESULI;PERSONALI;Alessandra Macinghi Strozzi;Lettere ai figli esuli;XV;toscano;, e siàno nel verno . Iddio ci aiuti . Ben ti so dire che la moglie di Pandolfo è;mezza disperata;, e non si può per verun modo accordarsi : e se nulla gli mancava , tornò Priore e gli;adj;disperato;mezzo;1400;disperata
doc#115;1376-1532;2_PERS_BUONARROTI_LETTERE;PERSONALI;Michelangelo Buonarroti;Lettere;XV;toscano;che dice il contratto , vorrei che voi facessi intendere a ser Niccolò che la detta sepultura è più che;mezza fatta;, e delle sei figure , di che fa menzione il contratto353 , n ' è fatte quattro , come;adj;fatto;mezzo;1400;fatta
doc#156;1376-1532;2_POES_CIECO_POESIE;POESIA;Niccolò Cieco;Poesie;XV;toscano;ottava è quella che sì mal si porta , de ' chierici chiamata coscïenzia , tal che la reverenza è;mezza morta;. La nona è , quanto alla mia conoscenzia , la pessima ignoranza de ' villani , fuor d ';adj;morto;mezzo;1400;morta
